Paper Rex vs. Running Dogs,Champions Tour Malaysia & Singapore Stage 2: Challengers 1,Qualifiers,win,Paper Rex,Kingsmen,2,0,27/03/2021,10:30
Team SMG vs. Paper Rex,Champions Tour Malaysia & Singapore Stage 1: Challengers 3,Playoffs,loss,Paper Rex,Kingsmen,0,1,13/03/2021,18:05
Team 600 vs. Paper Rex,Champions Tour Malaysia & Singapore Stage 1: Challengers 3,Playoffs,win,Paper Rex,Kingsmen,1,0,13/03/2021,14:00
Timing Monster Gaming vs. Paper Rex,Champions Tour Malaysia & Singapore Stage 1: Challengers 3,Playoffs,loss,Paper Rex,Kingsmen,1,2,13/03/2021,9:00
Paper Rex vs. Louvre,Champions Tour Malaysia & Singapore Stage 1: Challengers 3,Playoffs,win,Paper Rex,Kingsmen,2,0,12/03/2021,12:00
Paper Rex vs. NG.Black,eFire Master League #1 Asia,Playoffs,win,Paper Rex,Kingsmen,2,1,10/03/2021,21:00
Timing Monster Gaming vs. Paper Rex,eFire Master League #1 Asia,Playoffs,win,Paper Rex,Kingsmen,2,0,09/03/2021,18:00
Paper Rex vs. Todak,eFire Master League #1 Asia,Playoffs,win,Paper Rex,Kingsmen,2,0,08/03/2021,18:00
Paper Rex vs. NG.Black,eFire Master League #1 Asia,Group Stage,win,Paper Rex,Kingsmen,2,1,02/03/2021,21:00
Reality Rift vs. Paper Rex,Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Playoffs,loss,Paper Rex,Kingsmen,0,1,27/02/2021,18:05
Paper Rex vs. Team SMG,Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Playoffs,win,Paper Rex,Kingsmen,1,0,27/02/2021,14:45
Paper Rex vs. XIAO,Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Playoffs,win,Paper Rex,Kingsmen,1,0,26/02/2021,19:15
Reality Rift vs. Paper Rex,Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Playoffs,loss,Paper Rex,Reality Rift,1,2,26/02/2021,9:00
DivisionX Gaming vs. Paper Rex,eFire Master League #1 Asia,Group Stage,loss,Paper Rex,Reality Rift,1,2,25/02/2021,21:00
Paper Rex vs. ArkAngel,eFire Master League #1 Asia,Group Stage,win,Paper Rex,Reality Rift,2,1,24/02/2021,18:00
TUBEPLE Gaming vs. Paper Rex,eFire Master League #1 Asia,Group Stage,win,Paper Rex,Reality Rift,2,1,23/02/2021,18:00
Paper Rex vs. Mantou,Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Qualifiers,win,Paper Rex,Reality Rift,2,0,20/02/2021,13:00
wegonnalose vs. Paper Rex,Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Qualifiers,win,Paper Rex,Reality Rift,2,0,20/02/2021,10:30
Paper Rex vs. Premade 5,Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Qualifiers,win,Paper Rex,Reality Rift,1,0,20/02/2021,9:00
